antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'Batang', 'pengaduk', 'kaca'})","frozenset({'cm', '20'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
"frozenset({'Batang', 'pengaduk', '20'})","frozenset({'kaca', 'cm'})",0.006246653578440122,0.020346243084062108,0.006246653578440122,1.0,49.14912280701755,0.006119557646271253,inf,0.9858117816091955
"frozenset({'pengaduk', 'kaca', '20'})","frozenset({'Batang', 'cm'})",0.006246653578440122,0.017669105836159202,0.006246653578440122,1.0,56.59595959595959,0.00613628079524084,inf,0.9885057471264367
"frozenset({'Batang', 'kaca', 'cm'})","frozenset({'pengaduk', '20'})",0.017669105836159202,0.006246653578440122,0.006246653578440122,0.35353535353535354,56.59595959595959,0.00613628079524084,1.5372122077458505,1.0
"frozenset({'Batang', 'cm', '20'})","frozenset({'pengaduk', 'kaca'})",0.006246653578440122,0.026949848295555953,0.006246653578440122,1.0,37.10596026490066,0.006078307212146269,inf,0.9791666666666667
"frozenset({'kaca', 'cm', '20'})","frozenset({'Batang', 'pengaduk'})",0.006246653578440122,0.026949848295555953,0.006246653578440122,1.0,37.10596026490066,0.006078307212146269,inf,0.9791666666666667
"frozenset({'Batang', 'kaca', '20'})","frozenset({'pengaduk', 'cm'})",0.006246653578440122,0.017669105836159202,0.006246653578440122,1.0,56.59595959595959,0.00613628079524084,inf,0.9885057471264367
"frozenset({'pengaduk', 'cm'})","frozenset({'Batang', 'kaca', '20'})",0.017669105836159202,0.006246653578440122,0.006246653578440122,0.35353535353535354,56.59595959595959,0.00613628079524084,1.5372122077458505,1.0
"frozenset({'Batang', 'pengaduk'})","frozenset({'kaca', 'cm', '20'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
"frozenset({'pengaduk', 'kaca'})","frozenset({'Batang', 'cm', '20'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
"frozenset({'pengaduk', '20'})","frozenset({'Batang', 'kaca', 'cm'})",0.006246653578440122,0.017669105836159202,0.006246653578440122,1.0,56.59595959595959,0.00613628079524084,inf,0.9885057471264367
"frozenset({'Batang', 'cm'})","frozenset({'pengaduk', 'kaca', '20'})",0.017669105836159202,0.006246653578440122,0.006246653578440122,0.35353535353535354,56.59595959595959,0.00613628079524084,1.5372122077458505,1.0
"frozenset({'kaca', 'cm'})","frozenset({'Batang', 'pengaduk', '20'})",0.020346243084062108,0.006246653578440122,0.006246653578440122,0.3070175438596492,49.14912280701755,0.006119557646271253,1.4340238163551624,1.0
"frozenset({'cm', '20'})","frozenset({'Batang', 'pengaduk', 'kaca'})",0.006246653578440122,0.026949848295555953,0.006246653578440122,1.0,37.10596026490066,0.006078307212146269,inf,0.9791666666666667
"frozenset({'Batang', 'kaca'})","frozenset({'pengaduk', 'cm', '20'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
"frozenset({'Batang', '20'})","frozenset({'pengaduk', 'cm', 'kaca'})",0.006246653578440122,0.017669105836159202,0.006246653578440122,1.0,56.59595959595959,0.00613628079524084,inf,0.9885057471264367
"frozenset({'kaca', '20'})","frozenset({'Batang', 'pengaduk', 'cm'})",0.006246653578440122,0.017669105836159202,0.006246653578440122,1.0,56.59595959595959,0.00613628079524084,inf,0.9885057471264367
frozenset({'pengaduk'}),"frozenset({'Batang', 'kaca', 'cm', '20'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
frozenset({'cm'}),"frozenset({'Batang', 'pengaduk', 'kaca', '20'})",0.029448509726932002,0.006246653578440122,0.006246653578440122,0.21212121212121213,33.95757575757575,0.006062698939774653,1.2613023243042876,1.0
frozenset({'Batang'}),"frozenset({'pengaduk', 'cm', 'kaca', '20'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
frozenset({'kaca'}),"frozenset({'Batang', 'pengaduk', 'cm', '20'})",0.029805461359985724,0.006246653578440122,0.006246653578440122,0.2095808383233533,33.550898203592816,0.006060469186578708,1.257248551912125,1.0
frozenset({'20'}),"frozenset({'Batang', 'pengaduk', 'cm', 'kaca'})",0.006246653578440122,0.017669105836159202,0.006246653578440122,1.0,56.59595959595959,0.00613628079524084,inf,0.9885057471264367
"frozenset({'Batang', 'kaca', 'cm', '25'})",frozenset({'spatula'}),0.007139032661074424,0.02927003391040514,0.0069605568445475635,0.975,33.31051829268292,0.006751597116470425,38.82919864358376,0.9769539586185281
"frozenset({'Batang', 'spatula', 'cm', '25'})",frozenset({'kaca'}),0.0069605568445475635,0.029805461359985724,0.0069605568445475635,1.0,33.550898203592816,0.006753094236473417,inf,0.9769949676491732
"frozenset({'spatula', 'kaca', 'cm', '25'})",frozenset({'Batang'}),0.0069605568445475635,0.026949848295555953,0.0069605568445475635,1.0,37.10596026490066,0.006772970893534413,inf,0.9798705966930266
"frozenset({'Batang', 'spatula', 'kaca', 'cm'})",frozenset({'25'}),0.016062823487417454,0.009994645725504195,0.0069605568445475635,0.43333333333333335,43.35654761904762,0.006800014614439518,1.7470682722491102,0.9928839526154963
"frozenset({'Batang', 'spatula', 'kaca', '25'})",frozenset({'cm'}),0.0069605568445475635,0.029448509726932002,0.0069605568445475635,1.0,33.95757575757575,0.006755578818606041,inf,0.9773544212796549
"frozenset({'Batang', 'cm', '25'})","frozenset({'spatula', 'kaca'})",0.007139032661074424,0.024451186864179904,0.0069605568445475635,0.975,39.87536496350365,0.0067859990229221494,39.021952525432766,0.9819319035569261
"frozenset({'kaca', 'cm', '25'})","frozenset({'Batang', 'spatula'})",0.007139032661074424,0.024451186864179904,0.0069605568445475635,0.975,39.87536496350365,0.0067859990229221494,39.021952525432766,0.9819319035569261
"frozenset({'spatula', 'cm', '25'})","frozenset({'Batang', 'kaca'})",0.007852935927181866,0.026949848295555953,0.0069605568445475635,0.8863636363636364,32.88937387116195,0.006748921412635291,8.562841334999106,0.9772694775393101
"frozenset({'Batang', 'kaca', 'cm'})","frozenset({'spatula', '25'})",0.017669105836159202,0.007852935927181866,0.0069605568445475635,0.39393939393939387,50.16460055096418,0.00682180248852561,1.6370426557201496,0.9976939847942755
"frozenset({'Batang', 'spatula', 'cm'})","frozenset({'kaca', '25'})",0.016062823487417454,0.007139032661074424,0.0069605568445475635,0.43333333333333335,60.69916666666667,0.006845883823041817,1.7521075894216334,0.9995814089773822
"frozenset({'spatula', 'kaca', 'cm'})","frozenset({'Batang', '25'})",0.016062823487417454,0.007139032661074424,0.0069605568445475635,0.43333333333333335,60.69916666666667,0.006845883823041817,1.7521075894216334,0.9995814089773822
"frozenset({'Batang', 'kaca', '25'})","frozenset({'spatula', 'cm'})",0.007139032661074424,0.018739960735320364,0.0069605568445475635,0.975,52.027857142857144,0.006826771652790859,39.25040157058715,0.9878316901505829
"frozenset({'Batang', 'spatula', '25'})","frozenset({'kaca', 'cm'})",0.0069605568445475635,0.020346243084062108,0.0069605568445475635,1.0,49.14912280701755,0.0068189356629879665,inf,0.9865204888569374
"frozenset({'spatula', 'kaca', '25'})","frozenset({'Batang', 'cm'})",0.0069605568445475635,0.017669105836159202,0.0069605568445475635,1.0,56.59595959595959,0.00683757002898265,inf,0.9892163910855498
"frozenset({'Batang', 'spatula', 'kaca'})","frozenset({'cm', '25'})",0.024451186864179904,0.008031411743708727,0.0069605568445475635,0.2846715328467153,35.44476885644769,0.006764179295218973,1.3867315978684889,0.9961439950463004
"frozenset({'cm', '25'})","frozenset({'Batang', 'spatula', 'kaca'})",0.008031411743708727,0.024451186864179904,0.0069605568445475635,0.8666666666666667,35.44476885644769,0.006764179295218973,7.316616098518653,0.9796551055996899
"frozenset({'Batang', 'cm'})","frozenset({'spatula', 'kaca', '25'})",0.017669105836159202,0.0069605568445475635,0.0069605568445475635,0.39393939393939387,56.595959595959584,0.00683757002898265,1.6385150812064961,1.0
"frozenset({'kaca', 'cm'})","frozenset({'Batang', 'spatula', '25'})",0.020346243084062108,0.0069605568445475635,0.0069605568445475635,0.34210526315789475,49.14912280701755,0.0068189356629879665,1.5094199535962876,1.0
"frozenset({'spatula', 'cm'})","frozenset({'Batang', 'kaca', '25'})",0.018739960735320364,0.007139032661074424,0.0069605568445475635,0.37142857142857144,52.027857142857144,0.006826771652790859,1.5795515389482908,0.999510311441923
"frozenset({'Batang', '25'})","frozenset({'spatula', 'kaca', 'cm'})",0.007139032661074424,0.016062823487417454,0.0069605568445475635,0.975,60.69916666666667,0.006845883823041817,39.35748706050327,0.9905972151163595
"frozenset({'kaca', '25'})","frozenset({'Batang', 'spatula', 'cm'})",0.007139032661074424,0.016062823487417454,0.0069605568445475635,0.975,60.69916666666667,0.006845883823041817,39.35748706050327,0.9905972151163595
"frozenset({'spatula', '25'})","frozenset({'Batang', 'kaca', 'cm'})",0.007852935927181866,0.017669105836159202,0.0069605568445475635,0.8863636363636364,50.16460055096418,0.00682180248852561,8.644511868641798,0.987822934396059
"frozenset({'Batang', 'kaca'})","frozenset({'spatula', 'cm', '25'})",0.026949848295555953,0.007852935927181866,0.0069605568445475635,0.2582781456953642,32.88937387116195,0.006748921412635291,1.3376268453124602,0.9964491976597625
"frozenset({'Batang', 'spatula'})","frozenset({'kaca', 'cm', '25'})",0.024451186864179904,0.007139032661074424,0.0069605568445475635,0.2846715328467153,39.87536496350365,0.0067859990229221494,1.3879791074023755,0.9993573325077167
"frozenset({'spatula', 'kaca'})","frozenset({'Batang', 'cm', '25'})",0.024451186864179904,0.007139032661074424,0.0069605568445475635,0.2846715328467153,39.87536496350365,0.0067859990229221494,1.3879791074023755,0.9993573325077167
frozenset({'cm'}),"frozenset({'Batang', 'spatula', 'kaca', '25'})",0.029448509726932002,0.0069605568445475635,0.0069605568445475635,0.23636363636363633,33.95757575757575,0.006755578818606041,1.3004087946083305,1.0
frozenset({'25'}),"frozenset({'Batang', 'spatula', 'kaca', 'cm'})",0.009994645725504195,0.016062823487417454,0.0069605568445475635,0.6964285714285714,43.35654761904762,0.006800014614439518,3.2412048167473304,0.9867981306596775
frozenset({'Batang'}),"frozenset({'spatula', 'kaca', 'cm', '25'})",0.026949848295555953,0.0069605568445475635,0.0069605568445475635,0.2582781456953642,37.10596026490066,0.006772970893534413,1.3388299635399403,0.9999999999999999
frozenset({'kaca'}),"frozenset({'Batang', 'spatula', 'cm', '25'})",0.029805461359985724,0.0069605568445475635,0.0069605568445475635,0.2335329341317365,33.550898203592816,0.006753094236473417,1.2956061484918793,1.0
frozenset({'spatula'}),"frozenset({'Batang', 'kaca', 'cm', '25'})",0.02927003391040514,0.007139032661074424,0.0069605568445475635,0.23780487804878048,33.31051829268293,0.006751597116470425,1.3026335891486704,0.9992268563697135
"frozenset({'Batang', 'spatula', 'kaca', 'cm'})",frozenset({'20'}),0.016062823487417454,0.006246653578440122,0.006246653578440122,0.38888888888888895,62.25555555555556,0.006146314684622594,1.6261418395989162,1.0000000000000002
"frozenset({'Batang', 'kaca', 'cm', '20'})",frozenset({'spatula'}),0.006246653578440122,0.02927003391040514,0.006246653578440122,1.0,34.16463414634146,0.006063813816372626,inf,0.9768318965517242
"frozenset({'Batang', 'spatula', 'cm', '20'})",frozenset({'kaca'}),0.006246653578440122,0.029805461359985724,0.006246653578440122,1.0,33.550898203592816,0.006060469186578708,inf,0.9762931034482758
"frozenset({'spatula', 'kaca', 'cm', '20'})",frozenset({'Batang'}),0.006246653578440122,0.026949848295555953,0.006246653578440122,1.0,37.10596026490066,0.006078307212146269,inf,0.9791666666666667
"frozenset({'Batang', 'spatula', 'kaca', '20'})",frozenset({'cm'}),0.006246653578440122,0.029448509726932002,0.006246653578440122,1.0,33.95757575757575,0.006062698939774653,inf,0.9766522988505747
"frozenset({'Batang', 'kaca', 'cm'})","frozenset({'spatula', '20'})",0.017669105836159202,0.006246653578440122,0.006246653578440122,0.35353535353535354,56.59595959595959,0.00613628079524084,1.5372122077458505,1.0
"frozenset({'Batang', 'spatula', 'cm'})","frozenset({'kaca', '20'})",0.016062823487417454,0.006246653578440122,0.006246653578440122,0.38888888888888895,62.25555555555556,0.006146314684622594,1.6261418395989162,1.0000000000000002
"frozenset({'Batang', 'cm', '20'})","frozenset({'spatula', 'kaca'})",0.006246653578440122,0.024451186864179904,0.006246653578440122,1.0,40.8978102189781,0.006093915484517884,inf,0.9816810344827586
"frozenset({'spatula', 'kaca', 'cm'})","frozenset({'Batang', '20'})",0.016062823487417454,0.006246653578440122,0.006246653578440122,0.38888888888888895,62.25555555555556,0.006146314684622594,1.6261418395989162,1.0000000000000002
"frozenset({'kaca', 'cm', '20'})","frozenset({'Batang', 'spatula'})",0.006246653578440122,0.024451186864179904,0.006246653578440122,1.0,40.8978102189781,0.006093915484517884,inf,0.9816810344827586
"frozenset({'spatula', 'cm', '20'})","frozenset({'Batang', 'kaca'})",0.006246653578440122,0.026949848295555953,0.006246653578440122,1.0,37.10596026490066,0.006078307212146269,inf,0.9791666666666667
"frozenset({'Batang', 'spatula', 'kaca'})","frozenset({'cm', '20'})",0.024451186864179904,0.006246653578440122,0.006246653578440122,0.25547445255474455,40.8978102189781,0.006093915484517884,1.3347471417622911,1.0
"frozenset({'Batang', 'kaca', '20'})","frozenset({'spatula', 'cm'})",0.006246653578440122,0.018739960735320364,0.006246653578440122,1.0,53.36190476190476,0.006129591535653006,inf,0.9874281609195402
"frozenset({'Batang', 'spatula', '20'})","frozenset({'kaca', 'cm'})",0.006246653578440122,0.020346243084062108,0.006246653578440122,1.0,49.14912280701755,0.006119557646271253,inf,0.9858117816091955
"frozenset({'spatula', 'kaca', '20'})","frozenset({'Batang', 'cm'})",0.006246653578440122,0.017669105836159202,0.006246653578440122,1.0,56.59595959595959,0.00613628079524084,inf,0.9885057471264367
"frozenset({'Batang', 'cm'})","frozenset({'spatula', 'kaca', '20'})",0.017669105836159202,0.006246653578440122,0.006246653578440122,0.35353535353535354,56.59595959595959,0.00613628079524084,1.5372122077458505,1.0
"frozenset({'kaca', 'cm'})","frozenset({'Batang', 'spatula', '20'})",0.020346243084062108,0.006246653578440122,0.006246653578440122,0.3070175438596492,49.14912280701755,0.006119557646271253,1.4340238163551624,1.0
"frozenset({'spatula', 'cm'})","frozenset({'Batang', 'kaca', '20'})",0.018739960735320364,0.006246653578440122,0.006246653578440122,0.33333333333333337,53.36190476190477,0.006129591535653006,1.4906300196323399,1.0
"frozenset({'cm', '20'})","frozenset({'Batang', 'spatula', 'kaca'})",0.006246653578440122,0.024451186864179904,0.006246653578440122,1.0,40.8978102189781,0.006093915484517884,inf,0.9816810344827586
"frozenset({'Batang', 'kaca'})","frozenset({'spatula', 'cm', '20'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
"frozenset({'Batang', 'spatula'})","frozenset({'kaca', 'cm', '20'})",0.024451186864179904,0.006246653578440122,0.006246653578440122,0.25547445255474455,40.8978102189781,0.006093915484517884,1.3347471417622911,1.0
"frozenset({'Batang', '20'})","frozenset({'spatula', 'kaca', 'cm'})",0.006246653578440122,0.016062823487417454,0.006246653578440122,1.0,62.25555555555556,0.006146314684622594,inf,0.9901221264367817
"frozenset({'spatula', 'kaca'})","frozenset({'Batang', 'cm', '20'})",0.024451186864179904,0.006246653578440122,0.006246653578440122,0.25547445255474455,40.8978102189781,0.006093915484517884,1.3347471417622911,1.0
"frozenset({'kaca', '20'})","frozenset({'Batang', 'spatula', 'cm'})",0.006246653578440122,0.016062823487417454,0.006246653578440122,1.0,62.25555555555556,0.006146314684622594,inf,0.9901221264367817
"frozenset({'spatula', '20'})","frozenset({'Batang', 'kaca', 'cm'})",0.006246653578440122,0.017669105836159202,0.006246653578440122,1.0,56.59595959595959,0.00613628079524084,inf,0.9885057471264367
frozenset({'cm'}),"frozenset({'Batang', 'spatula', 'kaca', '20'})",0.029448509726932002,0.006246653578440122,0.006246653578440122,0.21212121212121213,33.95757575757575,0.006062698939774653,1.2613023243042876,1.0
frozenset({'Batang'}),"frozenset({'spatula', 'kaca', 'cm', '20'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
frozenset({'kaca'}),"frozenset({'Batang', 'spatula', 'cm', '20'})",0.029805461359985724,0.006246653578440122,0.006246653578440122,0.2095808383233533,33.550898203592816,0.006060469186578708,1.257248551912125,1.0
frozenset({'spatula'}),"frozenset({'Batang', 'kaca', 'cm', '20'})",0.02927003391040514,0.006246653578440122,0.006246653578440122,0.21341463414634146,34.16463414634146,0.006063813816372626,1.2633763473886497,1.0000000000000002
frozenset({'20'}),"frozenset({'Batang', 'spatula', 'kaca', 'cm'})",0.006246653578440122,0.016062823487417454,0.006246653578440122,1.0,62.25555555555556,0.006146314684622594,inf,0.9901221264367817
"frozenset({'spatula', 'pengaduk', 'cm', '25'})",frozenset({'kaca'}),0.0069605568445475635,0.029805461359985724,0.0069605568445475635,1.0,33.550898203592816,0.006753094236473417,inf,0.9769949676491732
"frozenset({'kaca', 'pengaduk', 'cm', '25'})",frozenset({'spatula'}),0.007139032661074424,0.02927003391040514,0.0069605568445475635,0.975,33.31051829268292,0.006751597116470425,38.82919864358376,0.9769539586185281
"frozenset({'spatula', 'pengaduk', 'cm', 'kaca'})",frozenset({'25'}),0.016062823487417454,0.009994645725504195,0.0069605568445475635,0.43333333333333335,43.35654761904762,0.006800014614439518,1.7470682722491102,0.9928839526154963
"frozenset({'kaca', 'pengaduk', 'spatula', '25'})",frozenset({'cm'}),0.0069605568445475635,0.029448509726932002,0.0069605568445475635,1.0,33.95757575757575,0.006755578818606041,inf,0.9773544212796549
"frozenset({'kaca', 'spatula', 'cm', '25'})",frozenset({'pengaduk'}),0.0069605568445475635,0.026949848295555953,0.0069605568445475635,1.0,37.10596026490066,0.006772970893534413,inf,0.9798705966930266
"frozenset({'pengaduk', 'cm', '25'})","frozenset({'kaca', 'spatula'})",0.007139032661074424,0.024451186864179904,0.0069605568445475635,0.975,39.87536496350365,0.0067859990229221494,39.021952525432766,0.9819319035569261
"frozenset({'spatula', 'pengaduk', 'cm'})","frozenset({'kaca', '25'})",0.016062823487417454,0.007139032661074424,0.0069605568445475635,0.43333333333333335,60.69916666666667,0.006845883823041817,1.7521075894216334,0.9995814089773822
"frozenset({'pengaduk', 'cm', 'kaca'})","frozenset({'spatula', '25'})",0.017669105836159202,0.007852935927181866,0.0069605568445475635,0.39393939393939387,50.16460055096418,0.00682180248852561,1.6370426557201496,0.9976939847942755
"frozenset({'pengaduk', 'spatula', '25'})","frozenset({'kaca', 'cm'})",0.0069605568445475635,0.020346243084062108,0.0069605568445475635,1.0,49.14912280701755,0.0068189356629879665,inf,0.9865204888569374
"frozenset({'pengaduk', 'kaca', '25'})","frozenset({'spatula', 'cm'})",0.007139032661074424,0.018739960735320364,0.0069605568445475635,0.975,52.027857142857144,0.006826771652790859,39.25040157058715,0.9878316901505829
"frozenset({'pengaduk', 'spatula', 'kaca'})","frozenset({'cm', '25'})",0.024451186864179904,0.008031411743708727,0.0069605568445475635,0.2846715328467153,35.44476885644769,0.006764179295218973,1.3867315978684889,0.9961439950463004
"frozenset({'spatula', 'cm', '25'})","frozenset({'pengaduk', 'kaca'})",0.007852935927181866,0.026949848295555953,0.0069605568445475635,0.8863636363636364,32.88937387116195,0.006748921412635291,8.562841334999106,0.9772694775393101
"frozenset({'kaca', 'cm', '25'})","frozenset({'pengaduk', 'spatula'})",0.007139032661074424,0.024451186864179904,0.0069605568445475635,0.975,39.87536496350365,0.0067859990229221494,39.021952525432766,0.9819319035569261
"frozenset({'spatula', 'cm', 'kaca'})","frozenset({'pengaduk', '25'})",0.016062823487417454,0.007139032661074424,0.0069605568445475635,0.43333333333333335,60.69916666666667,0.006845883823041817,1.7521075894216334,0.9995814089773822
"frozenset({'kaca', 'spatula', '25'})","frozenset({'pengaduk', 'cm'})",0.0069605568445475635,0.017669105836159202,0.0069605568445475635,1.0,56.59595959595959,0.00683757002898265,inf,0.9892163910855498
"frozenset({'pengaduk', 'cm'})","frozenset({'kaca', 'spatula', '25'})",0.017669105836159202,0.0069605568445475635,0.0069605568445475635,0.39393939393939387,56.595959595959584,0.00683757002898265,1.6385150812064961,1.0
"frozenset({'pengaduk', '25'})","frozenset({'spatula', 'cm', 'kaca'})",0.007139032661074424,0.016062823487417454,0.0069605568445475635,0.975,60.69916666666667,0.006845883823041817,39.35748706050327,0.9905972151163595
"frozenset({'pengaduk', 'spatula'})","frozenset({'kaca', 'cm', '25'})",0.024451186864179904,0.007139032661074424,0.0069605568445475635,0.2846715328467153,39.87536496350365,0.0067859990229221494,1.3879791074023755,0.9993573325077167
"frozenset({'pengaduk', 'kaca'})","frozenset({'spatula', 'cm', '25'})",0.026949848295555953,0.007852935927181866,0.0069605568445475635,0.2582781456953642,32.88937387116195,0.006748921412635291,1.3376268453124602,0.9964491976597625
"frozenset({'cm', '25'})","frozenset({'pengaduk', 'spatula', 'kaca'})",0.008031411743708727,0.024451186864179904,0.0069605568445475635,0.8666666666666667,35.44476885644769,0.006764179295218973,7.316616098518653,0.9796551055996899
"frozenset({'spatula', 'cm'})","frozenset({'pengaduk', 'kaca', '25'})",0.018739960735320364,0.007139032661074424,0.0069605568445475635,0.37142857142857144,52.027857142857144,0.006826771652790859,1.5795515389482908,0.999510311441923
"frozenset({'kaca', 'cm'})","frozenset({'pengaduk', 'spatula', '25'})",0.020346243084062108,0.0069605568445475635,0.0069605568445475635,0.34210526315789475,49.14912280701755,0.0068189356629879665,1.5094199535962876,1.0
"frozenset({'spatula', '25'})","frozenset({'pengaduk', 'cm', 'kaca'})",0.007852935927181866,0.017669105836159202,0.0069605568445475635,0.8863636363636364,50.16460055096418,0.00682180248852561,8.644511868641798,0.987822934396059
"frozenset({'kaca', '25'})","frozenset({'spatula', 'pengaduk', 'cm'})",0.007139032661074424,0.016062823487417454,0.0069605568445475635,0.975,60.69916666666667,0.006845883823041817,39.35748706050327,0.9905972151163595
"frozenset({'kaca', 'spatula'})","frozenset({'pengaduk', 'cm', '25'})",0.024451186864179904,0.007139032661074424,0.0069605568445475635,0.2846715328467153,39.87536496350365,0.0067859990229221494,1.3879791074023755,0.9993573325077167
frozenset({'pengaduk'}),"frozenset({'kaca', 'spatula', 'cm', '25'})",0.026949848295555953,0.0069605568445475635,0.0069605568445475635,0.2582781456953642,37.10596026490066,0.006772970893534413,1.3388299635399403,0.9999999999999999
frozenset({'cm'}),"frozenset({'kaca', 'pengaduk', 'spatula', '25'})",0.029448509726932002,0.0069605568445475635,0.0069605568445475635,0.23636363636363633,33.95757575757575,0.006755578818606041,1.3004087946083305,1.0
frozenset({'25'}),"frozenset({'spatula', 'pengaduk', 'cm', 'kaca'})",0.009994645725504195,0.016062823487417454,0.0069605568445475635,0.6964285714285714,43.35654761904762,0.006800014614439518,3.2412048167473304,0.9867981306596775
frozenset({'spatula'}),"frozenset({'kaca', 'pengaduk', 'cm', '25'})",0.02927003391040514,0.007139032661074424,0.0069605568445475635,0.23780487804878048,33.31051829268293,0.006751597116470425,1.3026335891486704,0.9992268563697135
frozenset({'kaca'}),"frozenset({'spatula', 'pengaduk', 'cm', '25'})",0.029805461359985724,0.0069605568445475635,0.0069605568445475635,0.2335329341317365,33.550898203592816,0.006753094236473417,1.2956061484918793,1.0
"frozenset({'spatula', 'pengaduk', 'cm', 'kaca'})",frozenset({'20'}),0.016062823487417454,0.006246653578440122,0.006246653578440122,0.38888888888888895,62.25555555555556,0.006146314684622594,1.6261418395989162,1.0000000000000002
"frozenset({'spatula', 'pengaduk', 'cm', '20'})",frozenset({'kaca'}),0.006246653578440122,0.029805461359985724,0.006246653578440122,1.0,33.550898203592816,0.006060469186578708,inf,0.9762931034482758
"frozenset({'pengaduk', 'cm', 'kaca', '20'})",frozenset({'spatula'}),0.006246653578440122,0.02927003391040514,0.006246653578440122,1.0,34.16463414634146,0.006063813816372626,inf,0.9768318965517242
"frozenset({'pengaduk', 'spatula', 'kaca', '20'})",frozenset({'cm'}),0.006246653578440122,0.029448509726932002,0.006246653578440122,1.0,33.95757575757575,0.006062698939774653,inf,0.9766522988505747
"frozenset({'spatula', 'cm', 'kaca', '20'})",frozenset({'pengaduk'}),0.006246653578440122,0.026949848295555953,0.006246653578440122,1.0,37.10596026490066,0.006078307212146269,inf,0.9791666666666667
"frozenset({'spatula', 'pengaduk', 'cm'})","frozenset({'kaca', '20'})",0.016062823487417454,0.006246653578440122,0.006246653578440122,0.38888888888888895,62.25555555555556,0.006146314684622594,1.6261418395989162,1.0000000000000002
"frozenset({'pengaduk', 'cm', 'kaca'})","frozenset({'spatula', '20'})",0.017669105836159202,0.006246653578440122,0.006246653578440122,0.35353535353535354,56.59595959595959,0.00613628079524084,1.5372122077458505,1.0
"frozenset({'pengaduk', 'cm', '20'})","frozenset({'kaca', 'spatula'})",0.006246653578440122,0.024451186864179904,0.006246653578440122,1.0,40.8978102189781,0.006093915484517884,inf,0.9816810344827586
"frozenset({'pengaduk', 'spatula', 'kaca'})","frozenset({'cm', '20'})",0.024451186864179904,0.006246653578440122,0.006246653578440122,0.25547445255474455,40.8978102189781,0.006093915484517884,1.3347471417622911,1.0
"frozenset({'pengaduk', 'spatula', '20'})","frozenset({'kaca', 'cm'})",0.006246653578440122,0.020346243084062108,0.006246653578440122,1.0,49.14912280701755,0.006119557646271253,inf,0.9858117816091955
"frozenset({'pengaduk', 'kaca', '20'})","frozenset({'spatula', 'cm'})",0.006246653578440122,0.018739960735320364,0.006246653578440122,1.0,53.36190476190476,0.006129591535653006,inf,0.9874281609195402
"frozenset({'spatula', 'cm', 'kaca'})","frozenset({'pengaduk', '20'})",0.016062823487417454,0.006246653578440122,0.006246653578440122,0.38888888888888895,62.25555555555556,0.006146314684622594,1.6261418395989162,1.0000000000000002
"frozenset({'spatula', 'cm', '20'})","frozenset({'pengaduk', 'kaca'})",0.006246653578440122,0.026949848295555953,0.006246653578440122,1.0,37.10596026490066,0.006078307212146269,inf,0.9791666666666667
"frozenset({'kaca', 'cm', '20'})","frozenset({'pengaduk', 'spatula'})",0.006246653578440122,0.024451186864179904,0.006246653578440122,1.0,40.8978102189781,0.006093915484517884,inf,0.9816810344827586
"frozenset({'kaca', 'spatula', '20'})","frozenset({'pengaduk', 'cm'})",0.006246653578440122,0.017669105836159202,0.006246653578440122,1.0,56.59595959595959,0.00613628079524084,inf,0.9885057471264367
"frozenset({'pengaduk', 'cm'})","frozenset({'kaca', 'spatula', '20'})",0.017669105836159202,0.006246653578440122,0.006246653578440122,0.35353535353535354,56.59595959595959,0.00613628079524084,1.5372122077458505,1.0
"frozenset({'pengaduk', 'spatula'})","frozenset({'kaca', 'cm', '20'})",0.024451186864179904,0.006246653578440122,0.006246653578440122,0.25547445255474455,40.8978102189781,0.006093915484517884,1.3347471417622911,1.0
"frozenset({'pengaduk', 'kaca'})","frozenset({'spatula', 'cm', '20'})",0.026949848295555953,0.006246653578440122,0.006246653578440122,0.2317880794701987,37.10596026490066,0.006078307212146269,1.2935927181866858,1.0
"frozenset({'pengaduk', '20'})","frozenset({'spatula', 'cm', 'kaca'})",0.006246653578440122,0.016062823487417454,0.006246653578440122,1.0,62.25555555555556,0.006146314684622594,inf,0.9901221264367817
